time	accX	accY	accZ	pitch	roll	yaw							
36.6	0.002838135	-0.002456665	-0.9911499	0.004661523	-0.008091696	-0.00641448							
36.65	0.000656128	-0.005325317	-0.9843903	0.00449985	-0.000898891	-0.000565735							
36.7	-0.001235962	-0.004425049	-0.9883423	-0.005280638	-0.010424	0.000450646							
36.75	-0.003082275	0.000411987	-0.9893951	0.000936226	-0.004506542	-0.004088891							
36.8	-0.002258301	-0.00541687	-0.9883728	-0.008977847	-0.003280442	0.001651229							
36.85	-0.003173828	-0.004470825	-0.9903412	-0.00873035	-0.002173857	-0.007592508							
36.9	-0.001159668	-0.004470825	-0.992218	-0.005218911	-0.01044725	-0.001863672							
36.95	0.000915527	0.001434326	-0.9893036	0.0130608	0.007431721	-0.001600108							
37	-0.001083374	-0.002532959	-0.9931946	-0.000348147	-0.002109122	-0.00176112							
37.05	0.001968384	-0.000579834	-0.9950867	0.008100854	-0.006825212	0.001713067							
37.1	0.001754761	-0.00440979	-0.9892273	0.000869953	-0.000917325	-0.00174413							
37.15	-0.001113892	-0.0025177	-0.9922333	-0.004003962	-0.00687509	-0.001825454							
37.2	-0.007247925	-0.004455566	-0.9855652	-0.007723809	-0.01381757	0.003896999							
37.25	-0.005020142	-0.001586914	-0.9933014	-0.007510161	-0.01032101	-0.004168286							
37.3	0.004806519	-0.003417969	-0.9911041	-0.009596	-0.02472074	-0.0170368							
37.35	-0.00112915	-0.004486084	-0.9931793	0.002339724	0.02535357	-0.008417897							
37.4	-0.0140686	-0.003616333	-0.9896698	0.004708348	0.000396225	-0.005160991							
37.45	-0.0308075	-0.002883911	-0.993988	0.008351211	-0.006371207	-0.09544142							
37.5	-0.02268982	0.009002686	-0.9890137	0.004961849	-0.03150655	-0.2414597							
37.55	0.001846313	0.03663635	-0.9924316	0.0230599	-0.002182648	-0.5534596							
37.6	-0.002166748	-0.001480103	-0.9874115	0.02934621	-0.009471784	-0.8334642							
37.65	-0.05732727	0.02780151	-1.01825	-0.01374437	-0.003041958	-0.7734855							
37.7	-0.1292725	0.06549072	-0.9932251	0.02783226	-0.09219867	-0.6387047							
37.75	-0.04780579	0.02719116	-0.999527	0.005263994	0.008871594	-1.300825							
37.8	-0.05557251	0.03094482	-1.003632	0.02227645	0.04570856	-1.572272							
37.85	0.02604675	0.01441956	-0.9916229	0.01305896	-0.05130946	-1.772193							
37.9	-0.05833435	0.004592896	-0.9967346	-0.002553548	-0.03434869	-1.736261							
37.95	0.0554657	0.01594543	-0.9762573	0.003570815	-0.02844489	-1.873847							
38	-0.005493164	0.01097107	-1.003159	-0.01679703	0.04758478	-1.752951							
38.05	-0.0413208	0.00668335	-1.001144	-0.02482497	0.09100731	-1.818545							
38.1	0.07522583	0.007247925	-0.9824829	-0.007766888	0.01521881	-2.04358							
38.15	0.01455688	0.01304626	-1.011368	-0.005288204	0.0636662	-1.818685							
38.2	0.07131958	0.002212524	-0.9913025	-0.01661754	0.001605239	-1.576374							
38.25	-0.02339172	0.0539093	-0.9980927	0.02735189	-0.00937511	-1.350632							
38.3	0.06900024	-0.02142334	-1.002869	-0.06774509	-0.05121804	-1.488056							
38.35	-0.002792358	0.00718689	-0.9952698	0.003967691	-0.02988571	-1.114938							
38.4	0.01133728	-0.002090454	-0.9714966	0.003272974	-0.0328018	-1.04324							
38.45	0.01847839	0.02204895	-0.999649	-0.01975283	-0.01344078	-1.003857							
38.5	0.02787781	-0.00038147	-1.003143	-0.005534084	0.02561492	-0.8981444							
38.55	0.01533508	-0.01792908	-0.9897614	-0.01059736	-9.19E-05	-0.8451875							
38.6	0.05004883	-0.02754211	-1.004288	0.005079018	-0.03052708	-0.7921591							
38.65	-0.006088257	0.03353882	-0.9965057	0.004476605	-0.01398377	-0.5421194							
38.7	0.003723145	-0.007339478	-0.9920654	0.008414952	-0.02756595	-0.5977528							
38.75	0.004989624	-0.009506226	-1.007568	-0.01669883	-0.01422655	-0.4346465							
38.8	0.03392029	-0.02156067	-0.9843597	-0.008183332	-0.000661981	-0.2516839							
38.85	0.005554199	-0.01219177	-0.9900513	0.002651772	-0.003283756	-0.0179515							
38.9	-0.01193237	0.001281738	-0.9915771	-0.01257907	0.000460434	0.003979329							
38.95	-0.008026123	0.004348755	-0.9846802	-0.01136843	0.03734022	0.003163628							
39	0.005844116	-0.009399414	-1.000748	-0.02355449	0.08846938	0.001246426							
39.05	0.007080078	0.003387451	-0.9969025	0.006167574	-0.004434156	-0.01331452							
39.1	0.002929688	0.000457764	-0.9921417	0.006823897	0.02787319	0.006649537							
39.15	0.001037598	0.002365112	-0.9931793	-0.002599961	-0.00437926	-0.00526449							
39.2	0.003051758	0.005355835	-0.9921722	-0.007572386	-0.000771216	-0.001797618							
39.25	-0.002090454	0.001419067	-0.9884186	-0.002790384	0.000456582	0.001710704							
39.3	-0.000167847	-0.000488281	-0.9873657	-0.003764223	0.00155979	-0.007540137							
39.35	-0.00012207	0.000473023	-0.9883423	0.005795327	0.01234634	-0.000447765							
39.4	0.001968384	0.002410889	-0.9912109	-0.005047404	-0.001994892	-0.005265824							
39.45	-0.003067017	0.00340271	-0.986496	-0.007680915	0.006393003	0.001736845							
39.5	-0.001022339	-0.001571655	-0.9951477	0.0179621	0.005230524	0.000711928							
39.55	-0.002044678	0.001403809	-0.9903564	-0.002636074	-0.0103154	-0.004171123							
39.6	-0.003067017	0.00138855	-0.9894104	0.005645184	-0.001889711	0.005206259							
39.65	-0.00112915	0.000473023	-0.9873962	-0.00780098	-0.004281634	0.006266865							
39.7	0.001922607	0.002426147	-0.9892731	0.005835101	-0.007904691	-0.001789077							
39.75	-0.002105713	-0.00151062	-0.9903259	-0.00281068	0.007582864	0.001774095							
39.8	-0.003097534	0.001419067	-0.9874725	0.002354721	-0.000833869	-0.008685858							
39.85	-0.005050659	0.004364014	-0.9855804	-0.01365827	0.001572744	-0.002968727							
39.9	-0.003143311	0.000457764	-0.9864807	0.007012779	0.001624653	-0.000539801							
39.95	0.001983643	0.000411987	-0.9941101	-0.00395986	-0.004343916	-0.000654741							
40	-0.005157471	-0.0025177	-0.9884644	-0.006464668	-0.000756359	0.001677319							
40.05	0.000976563	0.002410889	-0.9902802	-0.001709451	-0.001896821	0.006321148							
40.1	0.00378418	-0.004394531	-0.9911041	-0.001493227	0.00040953	-0.001755332							
40.15	-6.10E-05	0.001434326	-0.9902954	0.002166145	0.000414837	-0.001734927							
40.2	0.00100708	0.002380371	-0.992218	0.003355629	0.006390701	-0.000521241							
40.25	0	0.00138855	-0.9931946	0.001928708	-0.005440215	0.007461945							
40.3	-0.005889893	0.000289917	-0.9962769	0.002015655	0.000478529	0.004045228							
40.35	-0.001083374	-0.000549316	-0.991272	-0.003797031	-0.006765139	-0.006465291							
40.4	-0.001037598	0.001403809	-0.9912872	-0.002523753	0.002735861	-0.008685696							
40.45	-0.001068115	0.000442505	-0.9903107	-0.001365278	0.00156807	-0.006376378							
40.5	-0.001037598	-0.000579834	-0.9932098	0.00327198	-0.006671295	0.002829542							
40.55	0.000991821	0.000411987	-0.9931641	0.000945808	0.00518407	-0.001703298							
40.6	-0.003082275	0.003417969	-0.9855194	-0.001734974	-0.003066697	0.007462091							
40.65	0.001922607	-0.00151062	-0.9931183	-0.004015326	-0.007883178	0.001620884							
40.7	-0.000991821	0.001373291	-0.9932251	-0.005116008	-0.003166527	-0.002970017							
40.75	0.002990723	0.001403809	-0.9940948	0.002194287	0.00517475	-0.002853782							
40.8	0.000976563	0.002410889	-0.9902802	-0.000364369	-0.000736865	0.001705674							
40.85	-0.004974365	0.000350952	-0.9933167	-0.006464799	0.001633882	0.001693035							
40.9	0.002059937	0.004333496	-0.9931641	-0.001370419	0.003946989	-0.006356002							
40.95	0.00088501	0.000473023	-0.988327	-0.004049774	-0.005493458	0.002798466							
41	-0.002029419	0.00138855	-0.9913177	-0.005142592	-0.00910651	-0.001868074							
41.05	-0.003204346	-0.004470825	-0.9893646	0.001074568	-0.003188713	-0.006407553							
41.1	-0.005996704	0.002334595	-0.9894867	0.008202367	0.001644943	0.000617209							
41.15	-0.002044678	0.001403809	-0.9903564	-0.006245489	-0.00201096	-0.006437648							
41.2	-0.002090454	0.000427246	-0.9893646	-0.004020178	0.001647389	0.001714337							
41.25	-0.001098633	0.000442505	-0.9893341	0.001889973	0.004100005	0.008710845							
41.3	0.000961304	-0.001541138	-0.9941254	0.006055062	-0.00796159	-0.009886155							
41.35	0.001831055	-0.002456665	-0.9902191	0.001019974	0.000422831	-0.004025998							
41.4	-0.003967285	0.002349854	-0.9913635	-0.000230241	-0.001948405	-0.002897765							
41.45	0.002044678	0.00038147	-0.9970245	-0.007333721	0.000347381	-0.01101467							
41.5	-0.001068115	0.002410889	-0.9883881	-0.003968197	-0.01024478	0.000531057							
41.55	0.000930786	-0.000549316	-0.9922028	0.002088052	0.00167494	0.001829466							
41.6	-0.003189087	-0.001480103	-0.9864655	-0.01125518	-0.004311764	-0.000552763							
41.65	-0.000106812	-0.000518799	-0.9902802	-0.002810311	-0.004268767	0.002965114							
41.7	-0.001022339	0.00239563	-0.9903259	0.003371274	0.006419368	-0.000374637							
41.75	-0.001052856	0.000427246	-0.991272	-0.001486446	-0.01024631	-0.000508123							
41.8	0.001678467	-0.001358032	-0.9814758	-0.002720818	0.006411707	-0.000363928							
41.85	-6.10E-05	0.002410889	-0.9893188	-0.002592858	0.001609846	-0.005034728							
41.9	0.000778198	-0.004425049	-0.9892578	-0.002671855	-0.00787706	-0.001621224							
41.95	1.53E-05	0.00038147	-0.9951324	-0.003903746	0.006401333	-0.001498869							
42	-0.001113892	0.001449585	-0.9874115	-0.007815751	0.01123936	0.007778637							
42.05	0.001983643	0.003417969	-0.9902496	-0.001465812	0.0135477	-0.001347827							
42.1	0.004989624	0.002410889	-0.9930725	-0.002744305	0.008806191	0.000915746							
42.15	0.001983643	0.00239563	-0.9921875	-0.006396921	0.001660786	0.000830401							
42.2	0.002944946	0.002441406	-0.9902191	-0.01123637	-0.001924763	-0.000309544							
42.25	0.004852295	0.001495361	-0.9882355	-0.007541427	-0.007879741	-0.001500128							
42.3	-0.003005981	0.001358032	-0.9923248	-0.006422223	0.00048429	0.002052404							
42.35	-0.000198364	-0.000473023	-0.9863892	-0.001627485	-0.003046516	0.005588983							
42.4	-0.001190186	-0.002471924	-0.9883575	-0.002605071	0.00400801	-0.003607593							
42.45	-0.001052856	0.000427246	-0.991272	0.00577736	0.004073363	0.002223539							
42.5	0.006881714	0.002487183	-0.9891357	0.007003766	0.004075241	0.002291725							
42.55	0.00378418	0.001556396	-0.9843445	-0.007529343	-0.007878651	-0.001367878							
42.6	0.003082275	0.002349854	-0.9970093	0.01196057	-0.004271141	-7.75E-06							
42.65	0.000854492	0.001480103	-0.9863892	0.003287824	0.007658339	0.004679828							
42.7	0.004745483	-0.00138855	-0.9862518	-0.002608365	-0.01145382	-0.002468023							
42.75	0.001876831	0.001464844	-0.9883118	0.00116342	0.001600739	-0.006956335							
42.8	0.002929688	0.000457764	-0.9921417	-0.003835528	0.0111487	-0.002225313							
42.85	-0.002975464	0.001342773	-0.9932861	-0.007379136	-0.01506967	-0.00595336							
42.9	0.001586914	-0.008270264	-0.985321	0.01333057	-0.04358463	-0.003750896							
42.95	-0.003997803	-0.001586914	-0.9942474	0.04446029	-0.05166769	0.01832925							
43	-0.00428772	-0.01034546	-0.9903259	0.05196122	-0.08383955	0.01229438							
43.05	-0.04446411	0.01072693	-0.9886322	0.06747553	-0.1027391	0.02612312							
43.1	-0.0302887	-0.019104	-1.037613	0.1357034	-0.1434741	-0.0155167							
43.15	-0.07467651	-0.04792786	-1.033737	0.3858758	-0.3517433	-0.059981							
43.2	-0.0266571	-0.08712769	-1.005936	0.7577035	-0.2721896	-0.007419248							
43.25	-0.03259277	-0.1143951	-0.9913177	1.098764	-0.2250701	0.1464562							
43.3	-0.02502441	-0.2112122	-0.9923706	1.259654	-0.2462007	0.1517848							
43.35	-0.1066132	-0.2169189	-0.9848022	1.349577	-0.1864656	0.1632381							
43.4	-0.06974792	-0.2968292	-0.9910431	1.59436	-0.07253167	0.2211622							
43.45	-0.1815643	-0.3350525	-0.9043427	2.006345	0.05946932	0.275551							
43.5	-0.1462402	-0.4501495	-0.8326263	1.970921	-0.05486748	0.007069636							
43.55	-0.1395721	-0.5171967	-0.8028107	1.865931	-0.1181401	-0.2613348							
43.6	-0.08828735	-0.6225739	-0.6782532	2.025366	-0.2015145	-0.4278025							
43.65	-0.06570435	-0.6974335	-0.6605835	2.0674	-0.05727671	-0.4065929							
43.7	-0.05076599	-0.7603455	-0.5489502	1.952861	-0.241481	-0.3614669							
43.75	-0.0712738	-0.815506	-0.4868927	1.707937	-0.2660961	-0.2797517							
43.8	-0.0390625	-0.8854523	-0.4039154	1.590043	-0.1958146	-0.2520022							
43.85	-0.02359009	-0.9086151	-0.3187866	1.526796	0.09792639	-0.1293686							
43.9	-0.03692627	-0.9260559	-0.2237854	1.249602	0.08575834	0.0182244							
43.95	-0.0586853	-0.9408875	-0.2893677	0.9366441	0.3214895	0.08341361							
44	-0.09024048	-0.951004	-0.2153168	0.879213	0.0894476	0.09255795							
44.05	-0.03240967	-0.9807892	-0.07844543	0.80721	0.08019955	0.002992454							
44.1	-0.0879364	-0.9528351	-0.2793732	0.3637526	0.08689592	0.02720097							
44.15	-0.06547546	-0.9736481	-0.09977722	0.5089366	0.001401895	-0.1081283							
44.2	-0.06817627	-0.9645386	-0.1495056	0.6274734	0.09311309	-0.1182074							
44.25	-0.03321838	-0.9852448	-0.0453949	0.6698743	0.04431938	-0.1460538							
44.3	-0.05485535	-0.9723358	-0.08592224	0.5248528	-0.03245119	-0.05847322							
44.35	-0.04013062	-0.9793701	-0.03979492	0.7054883	0.02447828	-0.1090156							
44.4	0.02906799	-0.9875031	0.09814453	0.7747555	0.03061912	-0.09932028							
44.45	-0.03198242	-0.9844666	0.0838623	0.334269	0.02016392	0.132994							
44.5	-0.02996826	-0.9940338	0.02568054	0.1921203	0.02689597	0.1114414							
44.55	-0.07843018	-0.9668274	0.0513916	0.1817293	0.08932357	0.04253525							
44.6	-0.002304077	-0.9973907	0.1177979	0.1491998	0.03239943	-0.06228399							
44.65	-0.05380249	-0.9833527	0.03952026	-0.1384342	-0.002981883	0.0202528							
44.7	-0.0216217	-0.9955902	0.04924011	-0.1333942	0.01321287	-0.03163048							
44.75	-0.04150391	-0.9824829	0.02140808	-0.1175611	-0.01489169	0.01563179							
44.8	-0.02542114	-0.9927673	0.04522705	-0.02101756	0.007793086	0.008277336							
44.85	-0.06236267	-0.9797211	0.0256958	-0.05592105	-0.01103827	0.03683273							
44.9	-0.03025818	-0.9888763	0.0450592	0.02450231	0.003741611	-0.05165737							
44.95	-0.03669739	-0.9853058	0.0254364	-0.02335619	0.002584764	-0.04037005							
45	-0.03305054	-0.993042	0.03045654	-0.02072302	0.004125637	-0.002165898							
45.05	-0.0388031	-0.9932251	0.02156067	-0.01698493	-0.001430526	0.04060831							
45.1	-0.05059814	-0.9824829	0.02893066	0.006999262	-0.007616581	0.01060638							
45.15	-0.03999329	-0.993103	0.03123474	-0.01162802	0.009900166	-0.02288618							
45.2	-0.03471375	-0.9852753	0.02549744	-0.005083618	-0.004516927	-0.03917709							
45.25	-0.02154541	-0.9926758	0.04824829	0.03131845	0.006281239	-0.03188875							
45.3	-0.04457092	-0.9864502	0.02134705	-0.0278159	-0.00985117	0.03588903							
45.35	-0.02157593	-0.9926453	0.05020142	0.02453791	0.007691455	-0.006462399							
45.4	-0.04055786	-0.9834442	0.0223999	-0.02601618	0.005422572	0.01405649							
45.45	-0.03900146	-0.9930878	0.03126526	-0.03421097	0.002914332	0.001262829							
45.5	-0.03956604	-0.984436	0.02050781	-0.05829461	0.00515201	-0.01041833							
45.55	-0.04444885	-0.9835358	0.01937866	-0.03846298	-0.004442988	-0.02196365							
45.6	-0.03363037	-0.9933014	0.01100159	-0.02164544	0.00518716	-0.0125271							
45.65	-0.0328064	-0.9862518	0.02653503	0.0475656	-0.00055132	-0.000628263							
45.7	-0.0322113	-0.9889069	0.04403687	0.02907795	0.007813404	0.00628522							
45.75	-0.04594421	-0.9931641	0.03108215	-0.04186698	0.000636722	0.01392357							
45.8	-0.04048157	-0.9854736	0.0165863	-0.09374627	-0.004392726	-0.007231425							
45.85	-0.03764343	-0.9933167	0.0128479	-0.07596759	0.004914011	-0.03365604							
45.9	-0.03039551	-0.9934387	-0.001525879	-0.05429741	0.007421602	-0.0231012							
45.95	-0.03149414	-0.9933777	0.004272461	-0.01053871	-0.00435847	-0.01718225							
46	-0.02479553	-0.9931641	0.01512146	0.05485038	-0.002910398	0.00054671							
46.05	-0.03993225	-0.9931488	0.02833557	0.05455232	0.01741404	0.01113993							
46.1	-0.04338074	-0.9855499	0.01261902	-0.0195174	0.001723749	-0.000980094							
46.15	-0.02961731	-0.9932861	0.009170532	-0.05736027	0.006435706	1.00E-05							
46.2	-0.02568054	-0.9932251	0.01025391	-0.04178063	-0.000586239	0.01044433							
46.25	-0.03416443	-0.9866486	-0.002639771	0.02514698	0.003106698	0.01667999							
46.3	-0.04434204	-0.9855804	0.0116272	0.09932657	0.002104271	0.02517967							
46.35	-0.04438782	-0.9825745	0.0174408	0.1061702	0.000673752	-0.002559202							
46.4	-0.03344727	-0.9937744	0.04890442	0.08923753	0.01487533	-0.008306551							
46.45	-0.04460144	-0.9854126	0.02426147	-0.02176497	0.01393224	0.03734235							
46.5	-0.02915955	-0.9929504	0.03443909	-0.04024069	-0.003102589	-0.001090478							
46.55	-0.05677795	-0.9860077	-0.0100708	-0.1079116	0.005321634	0.02058726							
46.6	-0.02885437	-0.9931488	0.0198822	-0.03691022	0.006118835	-0.03453726							
46.65	-0.04295349	-0.9848328	-0.006774902	-0.07432282	-0.007936751	-0.003638655							
46.7	-0.03184509	-0.9931641	0.02078247	0.01592015	-0.003036934	-0.00309222							
46.75	-0.05023193	-0.9936523	-0.001083374	-0.000591605	0.003107348	0.02116402							
46.8	-0.03366089	-0.9873047	0.0196991	0.03067159	0.00289372	-0.007583354							
46.85	-0.04429626	-0.9846191	0.01065063	-0.00410283	0.01137935	0.0154363							
46.9	-0.02891541	-0.993103	0.02279663	0.0139338	0.009892645	-0.02033731							
46.95	-0.02958679	-0.9873199	0.01493835	-0.03805826	0.00052052	0.00825192							
47	-0.03659058	-0.9933472	0.01092529	-0.03450214	0.0112676	0.01183824							
47.05	-0.05070496	-0.9840393	-0.0138092	-0.01377072	0.01248963	0.01196417							
47.1	-0.02958679	-0.9933014	0.008209229	0.0482404	-0.002076156	-0.02713757							
47.15	-0.04139709	-0.9855194	0.01268005	0.05403196	-0.007912839	-0.01558952							
47.2	-0.02519226	-0.9929047	0.0345459	0.04326221	0.00389737	-0.02364026							
47.25	-0.0362854	-0.9835968	0.007949829	-0.03923725	-0.004329557	0.004760563							
47.3	-0.04055786	-0.9933929	0.01081848	-0.03258419	-0.002127497	-0.01600689							
47.35	-0.04789734	-0.9849091	-0.007888794	-0.05522012	-0.001932442	0.009320175							
47.4	-0.03173828	-0.9932251	0.01591492	0.02001546	-0.005622753	-0.02034014							
47.45	-0.03952026	-0.9874268	0.01565552	-0.003872485	-0.0030392	0.006157773							
47.5	-0.03811646	-0.9856873	-0.001800537	-0.008543115	0.007590662	-0.001870035							
47.55	-0.02867126	-0.9932556	0.01113892	0.03078567	0.02067809	-0.01191871							
47.6	-0.04124451	-0.9876099	0.003005981	0.02186135	0.00056953	0.00288767							
47.65	-0.03178406	-0.9931946	0.01786804	0.07953436	0.001766543	-0.008319958							
47.7	-0.03201294	-0.9890442	0.03433228	0.06231318	-0.007728027	-0.002717785							
47.75	-0.02793884	-0.9950714	0.02088928	0.001175383	-0.00301026	0.002769802							
47.8	-0.05595398	-0.9859009	-0.00227356	-0.06813517	-0.00156641	0.04060327							
47.85	-0.0344696	-0.9854431	0.01383972	0.005268293	0.007575325	-0.01327621							
47.9	-0.03918457	-0.9866638	0.000137329	-0.009736607	0.002917564	0.000480214							
47.95	-0.0271759	-0.9929199	0.03450012	0.02391501	0.001561919	-0.02476163							
48	-0.03146362	-0.9854279	0.01197815	-0.0207943	-0.000615503	0.005048387							
48.05	-0.02693176	-0.9930725	0.02285767	-0.006417884	0.01139099	0.01449219							
48.1	-0.0330658	-0.9930267	0.03141785	-0.06322474	0.009181806	0.04195812							
48.15	-0.06227112	-0.9827576	0.01890564	-0.1601319	-0.000708423	0.01703568							
48.2	-0.04295349	-0.9851837	0.03982544	-0.2667207	-0.002722559	-0.0564545							
48.25	-0.02784729	-0.9931335	0.01895142	-0.4591167	-0.01144274	-0.06797548							
48.3	-0.02822876	-0.9822388	-0.04335022	-0.6438289	-0.01749009	-0.04823301							
48.35	-0.02165222	-0.9742737	-0.1112518	-0.7982366	-0.03294811	-0.02146525							
48.4	-0.01591492	-0.9747162	-0.1490021	-0.6770453	0.005494783	0.006185669							
48.45	-0.02285767	-0.9727936	-0.146286	-0.61333	0.001146758	0.04120714							
48.5	-0.0398407	-0.9616241	-0.1730652	-0.6667395	0.003768782	0.07679856							
48.55	-0.05638123	-0.9546967	-0.2270203	-0.7875274	0.01549349	0.07739177							
48.6	-0.03605652	-0.9398956	-0.2343445	-0.8745283	0.02894819	0.0006746							
48.65	-0.04873657	-0.9145966	-0.3077545	-1.113455	-0.04522397	-0.003638574							
48.7	-0.04173279	-0.894989	-0.3825378	-1.263852	-0.1563815	-0.03324772							
48.75	-0.03251648	-0.8599243	-0.4019775	-1.317247	-0.06453773	-0.000317059							
48.8	-0.05174255	-0.8349762	-0.4949951	-1.525519	-0.1248081	0.08012062							
48.85	-0.05209351	-0.7588043	-0.5781555	-1.594676	0.03717102	0.1078157							
48.9	-0.0806427	-0.708847	-0.6230164	-1.660409	0.0322672	0.1027785							
48.95	-0.0743866	-0.6472931	-0.7078247	-1.807061	0.05867897	0.02122043							
49	-0.04740906	-0.6006927	-0.7579651	-1.773007	0.07459655	-0.06637184							
49.05	-0.0378418	-0.5293884	-0.8476105	-1.802493	-0.03720818	-0.05598112							
49.1	-0.03559875	-0.4340363	-0.8900146	-1.640894	0.01641847	0.05762261							
49.15	-0.0405426	-0.3876801	-0.9303284	-1.601968	-0.03185268	0.1083047							
49.2	-0.05609131	-0.3108063	-0.9507294	-1.397622	0.06107985	0.2190319							
49.25	-0.0921936	-0.2403107	-0.990097	-1.338678	0.05153221	0.2054468							
49.3	-0.04914856	-0.2069397	-1.018311	-1.219693	0.05739045	0.04419288							
49.35	-0.06584167	-0.1694489	-0.9821167	-0.9536752	0.03593002	-0.004273084							
49.4	-0.02476501	-0.1321411	-1.007492	-0.8262686	0.04348658	0.02079749							
49.45	-0.05857849	-0.08041382	-0.9893494	-0.7719735	0.05488772	0.08830316							
49.5	-0.02172852	-0.07678223	-1.039902	-0.7155001	0.09411034	0.07393258							
49.55	-0.04450989	-0.0362854	-0.9941254	-0.4649048	0.0860235	0.1909411							
49.6	-0.06446838	-0.00958252	-0.9569397	-0.3026609	0.1453358	0.1437896							
49.65	-0.03289795	-0.007797241	-0.9949951	-0.1535033	0.1525356	-0.005715935							
49.7	0.04359436	-0.02557373	-1.071548	-0.1834871	0.3128349	-0.3017555							
49.75	-0.01329041	-0.008422852	-0.9847412	-0.04306648	0.05730574	-0.02795136							
49.8	-0.000442505	-0.01419067	-0.9901886	-0.04200638	0.06092984	-0.02212812							
49.85	-0.01121521	0.000473023	-0.9789124	-0.05409324	0.09738738	0.0637467							
49.9	-0.001190186	-0.004440308	-0.9902802	-0.01103341	0.01244646	0.006527786							
49.95	0.001831055	-0.000488281	-0.9882965	-0.001212164	0.005299894	0.004204132							
50	-0.001037598	-0.001556396	-0.9941711	-0.003595205	0.002894785	0.001855824							
50.05	0.001785278	-0.002441406	-0.9882812	-0.009508082	-0.00193729	-0.005162214							
50.1	0.001922607	-0.00151062	-0.9931183	0.004899208	0.007679147	0.003102346							
50.15	0.001876831	-0.001480103	-0.9911804	-0.000824396	0.002784458	-0.01085647							
50.2	-0.001159668	-0.003463745	-0.9902954	-0.001286414	-0.003009567	0.0064419							
50.25	0.000930786	-0.000549316	-0.9922028	-0.00963963	-0.01151703	-0.001757483							
50.3	0.00579834	-0.001419067	-0.9891357	0.007474187	0.01347934	-0.003749777							
50.35	-0.002029419	0.000396729	-0.9922791	-0.003562865	0.008723173	-0.001540715							
50.4	0.001937866	0.000442505	-0.9921722	0.002641107	-0.006769627	-0.005117244							
50.45	0.000854492	0.001480103	-0.9863892	0.002417324	-0.000746765	0.003034286							
50.5	-0.001174927	-0.002487183	-0.9893188	0.005946918	0.002870518	0.007714454							
50.55	3.05E-05	-0.000610352	-0.9970703	0.001378789	0.001567829	-0.003892104							
50.6	0.00177002	-0.001419067	-0.9863281	0.006008497	0.000467827	0.005379244							
50.65	0.001846313	-0.002471924	-0.9911804	0.00119581	-0.005510509	0.002984044							
50.7	0.001907349	0.000473023	-0.9902344	0.008502418	0.006401066	0.003132491							
50.75	0.002929688	0.001449585	-0.9911804	1.56E-06	-0.000763153	0.001863676							
50.8	-0.001998901	-0.00062561	-0.9951935	-0.001189853	0.001604856	0.000721241							
50.85	0.000900269	-0.000518799	-0.9902649	0.006004233	0.000467308	0.005378513							
50.9	0.003860474	0.00050354	-0.9891968	-0.007138524	0.006303272	-0.005053853							
50.95	0.001876831	0.003479004	-0.9853821	-0.002470025	-0.003136038	0.002984383							
51	0.000808716	-0.004425049	-0.9902344	-0.004732514	0.006317445	-0.003883993							
51.05	-0.001068115	0.000442505	-0.9903107	-0.00237251	-0.009118141	-0.000540279							
51.1	0.001052856	0.002349854	-0.9941559	-0.001348556	0.001657001	0.00650439							
51.15	0.004974365	0.001419067	-0.9940491	-0.003317419	-0.00564347	-0.0109267							
51.2	-0.001022339	-0.000595093	-0.9941864	-0.00729041	-0.001974147	0.000653845							
51.25	-0.00012207	-0.004486084	-0.9941254	-4.62E-05	0.01114842	0.003126472							
51.3	0.000808716	-0.002456665	-0.9883118	0.003912606	-0.004377754	-0.006186784							
51.35	-0.001098633	0.001434326	-0.9883881	-0.005966447	-0.007921402	-0.001646527							
51.4	0.003128052	0.000320435	-1.001846	-0.004598441	-0.000831999	-0.007359085							
51.45	0.004821777	-0.000473023	-0.9891815	0.002501326	-0.000747393	0.000779319							
51.5	0.00177002	-0.000442505	-0.9853668	0.00615276	0.007588412	0.000875032							
51.55	-0.000106812	-0.000518799	-0.9902802	-0.01438487	-0.004406378	-0.00628925							
51.6	0.00189209	0.003463745	-0.9863586	0.001158101	-0.001897647	0.005388546							
51.65	-0.003051758	0.000411987	-0.9903717	-0.002317542	-0.001966231	-0.00157282							
51.7	0.0027771	-0.000442505	-0.9863129	-0.004615367	0.01344796	-0.007230331							
51.75	-9.16E-05	-0.0025177	-0.9931641	-0.001041427	0.003964704	-0.003826445							
51.8	-0.00012207	-0.001480103	-0.9902649	2.21E-05	0.005209168	0.001975618							
51.85	0.002914429	0.000473023	-0.9911652	-0.003540262	0.001601084	-0.001548175							
51.9	-0.001174927	-0.002487183	-0.9893188	-0.002441639	-0.001925671	0.003053607							
51.95	0.001983643	0.003417969	-0.9902496	0.002560335	-0.000770452	-0.001535902							
52	0.003829956	0.0025177	-0.985321	-0.001263469	0.008796134	0.004313821							
52.05	0.002883911	0.003479004	-0.9863281	-0.001318082	0.000487523	0.006552069							
52.1	0.004837036	-0.002456665	-0.9920807	-0.003575899	0.005180502	-0.000359525							
52.15	0.002929688	-0.000534058	-0.993103	-0.004885621	0.00163907	0.00307156							
52.2	0.002059937	0.001358032	-0.9970398	0.008751089	-0.001982834	-0.004983867							
52.25	0.004852295	-0.000473023	-0.9901581	-0.002281577	-0.009119402	-0.002796211							
